id,doctor_id,date,start_time,end_time,is_available,slot_duration_min
607,7,2026-09-01,10:00,10:30,1,30
608,7,2026-09-05,08:00,08:30,0,30
609,7,2026-09-17,12:00,12:30,0,30
610,7,2026-09-07,16:00,16:30,0,30
611,7,2026-09-05,11:30,12:00,1,30
612,7,2026-09-02,13:30,14:00,1,30
613,7,2026-09-14,16:30,17:00,1,30
614,7,2026-09-30,16:30,17:00,1,30
615,7,2026-09-19,12:30,13:00,1,30
616,7,2026-09-13,12:00,12:30,1,30
617,7,2026-09-13,17:00,17:30,1,30
618,7,2026-09-23,13:00,13:30,1,30
619,7,2026-09-11,16:00,16:30,1,30
620,7,2026-09-16,17:30,18:00,0,30
621,7,2026-09-05,14:00,14:30,0,30
622,7,2026-09-07,16:30,17:00,1,30
623,7,2026-09-30,11:30,12:00,1,30
624,7,2026-09-17,12:00,12:30,0,30
625,7,2026-09-23,08:30,09:00,1,30
626,7,2026-09-25,10:30,11:00,1,30
627,7,2026-09-16,13:30,14:00,1,30
628,7,2026-09-04,13:30,14:00,0,30
629,7,2026-09-12,16:00,16:30,1,30
630,7,2026-09-12,13:30,14:00,1,30
631,7,2026-09-28,15:30,16:00,1,30
632,7,2026-09-26,13:00,13:30,0,30
633,7,2026-09-20,12:30,13:00,1,30
634,7,2026-09-22,16:30,17:00,0,30
635,7,2026-09-25,12:00,12:30,1,30
636,7,2026-09-01,15:30,16:00,1,30
637,7,2026-09-07,15:30,16:00,1,30
638,7,2026-09-05,13:00,13:30,1,30
639,7,2026-09-13,09:00,09:30,1,30
640,7,2026-09-23,16:30,17:00,0,30
641,7,2026-09-27,14:00,14:30,0,30
642,7,2026-09-16,11:00,11:30,0,30
643,7,2026-09-30,09:00,09:30,1,30
644,7,2026-09-14,12:30,13:00,0,30
645,7,2026-09-15,10:30,11:00,0,30
646,7,2026-09-17,13:30,14:00,0,30
647,7,2026-09-16,15:00,15:30,0,30
648,7,2026-09-23,17:00,17:30,1,30
649,7,2026-09-26,10:00,10:30,1,30
650,7,2026-09-18,10:00,10:30,0,30
651,7,2026-09-13,18:30,19:00,1,30
652,7,2026-09-20,13:00,13:30,0,30
653,7,2026-09-22,15:30,16:00,1,30
654,7,2026-09-05,12:00,12:30,1,30
655,7,2026-09-19,15:00,15:30,0,30
656,7,2026-09-29,11:30,12:00,1,30
657,7,2026-09-18,08:00,08:30,0,30
658,7,2026-09-27,15:30,16:00,1,30
659,7,2026-09-12,13:00,13:30,1,30
660,7,2026-09-29,15:00,15:30,1,30
661,7,2026-09-06,10:00,10:30,1,30
662,7,2026-09-04,14:00,14:30,1,30
663,7,2026-09-05,15:00,15:30,1,30
664,7,2026-09-07,09:30,10:00,1,30
665,7,2026-09-14,09:30,10:00,1,30
666,7,2026-09-05,18:30,19:00,0,30
667,7,2026-09-23,15:00,15:30,0,30
668,7,2026-09-30,10:00,10:30,0,30
669,7,2026-09-03,16:00,16:30,1,30
670,7,2026-09-14,13:30,14:00,0,30
671,7,2026-09-28,15:30,16:00,0,30
672,7,2026-09-27,11:30,12:00,1,30
673,7,2026-09-13,14:00,14:30,1,30
674,7,2026-09-27,10:30,11:00,1,30
675,7,2026-09-25,09:00,09:30,0,30
676,7,2026-09-02,18:30,19:00,1,30
677,7,2026-09-18,12:30,13:00,1,30
678,7,2026-09-08,13:30,14:00,1,30
679,7,2026-09-19,10:00,10:30,0,30
680,7,2026-09-20,10:00,10:30,0,30
681,7,2026-09-27,10:30,11:00,1,30
682,7,2026-09-11,09:30,10:00,1,30
683,7,2026-09-02,18:30,19:00,1,30
684,7,2026-10-01,13:00,13:30,1,30
685,7,2026-09-09,16:00,16:30,1,30
686,7,2026-09-30,15:00,15:30,1,30
687,7,2026-09-27,10:00,10:30,1,30
688,7,2026-09-30,16:30,17:00,0,30
689,7,2026-09-22,15:00,15:30,1,30
690,7,2026-09-22,11:00,11:30,1,30
691,7,2026-09-20,18:00,18:30,1,30
692,7,2026-09-01,17:00,17:30,0,30
693,7,2026-09-01,12:00,12:30,1,30
694,7,2026-09-16,10:00,10:30,1,30
695,7,2026-09-23,08:30,09:00,1,30
696,7,2026-09-09,11:30,12:00,1,30
697,7,2026-09-06,15:00,15:30,0,30
698,7,2026-09-01,12:00,12:30,1,30
699,7,2026-09-13,18:30,19:00,0,30
700,7,2026-09-17,18:30,19:00,1,30
701,8,2026-09-14,09:00,09:30,1,30
702,8,2026-09-02,14:30,15:00,1,30
703,8,2026-09-12,10:00,10:30,0,30
704,8,2026-09-06,13:00,13:30,1,30
705,8,2026-09-20,17:00,17:30,0,30
706,8,2026-10-01,16:00,16:30,1,30
707,8,2026-09-17,13:00,13:30,1,30
708,8,2026-09-14,13:30,14:00,1,30
709,8,2026-09-23,10:00,10:30,1,30
710,8,2026-09-11,14:30,15:00,0,30
711,8,2026-09-30,11:00,11:30,0,30
712,8,2026-09-19,09:30,10:00,1,30
713,8,2026-09-01,10:00,10:30,1,30
714,8,2026-09-10,10:00,10:30,1,30
715,8,2026-09-07,09:00,09:30,1,30
716,8,2026-09-19,14:30,15:00,1,30
717,8,2026-09-19,18:00,18:30,0,30
718,8,2026-09-03,14:30,15:00,1,30
719,8,2026-09-24,14:30,15:00,1,30
720,8,2026-09-10,11:30,12:00,0,30
721,8,2026-09-19,16:30,17:00,1,30
722,8,2026-09-25,17:30,18:00,1,30
723,8,2026-09-17,16:30,17:00,0,30
724,8,2026-09-02,09:00,09:30,1,30
725,8,2026-09-30,13:30,14:00,0,30
726,8,2026-09-06,13:00,13:30,0,30
727,8,2026-09-22,17:30,18:00,0,30
728,8,2026-09-12,10:30,11:00,0,30
729,8,2026-09-30,08:00,08:30,0,30
730,8,2026-09-01,10:00,10:30,1,30
731,8,2026-09-16,11:00,11:30,0,30
732,8,2026-09-19,10:00,10:30,0,30
733,8,2026-09-23,16:00,16:30,0,30
734,8,2026-09-15,17:00,17:30,0,30
735,8,2026-09-22,15:30,16:00,1,30
736,8,2026-09-08,17:00,17:30,1,30
737,8,2026-09-13,09:30,10:00,1,30
738,8,2026-09-07,14:30,15:00,1,30
739,8,2026-09-22,11:30,12:00,1,30
740,8,2026-09-13,12:30,13:00,1,30
741,8,2026-09-05,17:00,17:30,1,30
742,8,2026-09-10,18:00,18:30,1,30
743,8,2026-09-19,08:30,09:00,1,30
744,8,2026-09-16,16:30,17:00,1,30
745,8,2026-09-20,09:30,10:00,1,30
746,8,2026-09-04,08:30,09:00,1,30
747,8,2026-09-20,18:30,19:00,1,30
748,8,2026-09-17,11:30,12:00,0,30
749,8,2026-09-19,13:00,13:30,1,30
750,8,2026-09-05,09:30,10:00,1,30
751,8,2026-09-12,12:30,13:00,0,30
752,8,2026-09-04,15:00,15:30,1,30
753,8,2026-09-29,09:30,10:00,0,30
754,8,2026-09-11,18:30,19:00,1,30
755,8,2026-09-20,18:00,18:30,1,30
756,8,2026-09-29,16:30,17:00,1,30
757,8,2026-09-21,13:30,14:00,1,30
758,8,2026-09-30,10:00,10:30,0,30
759,8,2026-09-30,13:30,14:00,1,30
760,8,2026-09-14,12:30,13:00,1,30
761,8,2026-09-04,18:30,19:00,1,30
762,8,2026-09-21,17:30,18:00,1,30
763,8,2026-09-26,15:00,15:30,0,30
764,8,2026-09-05,14:00,14:30,1,30
765,8,2026-09-15,13:30,14:00,1,30
766,8,2026-09-01,11:30,12:00,1,30
767,8,2026-09-06,14:00,14:30,0,30
768,8,2026-09-14,17:00,17:30,0,30
769,8,2026-09-14,16:00,16:30,1,30
770,8,2026-09-23,15:00,15:30,1,30
771,8,2026-09-21,09:30,10:00,1,30
772,8,2026-09-07,15:00,15:30,1,30
773,8,2026-09-05,18:30,19:00,1,30
774,8,2026-09-21,09:30,10:00,0,30
775,8,2026-09-08,14:30,15:00,1,30
776,8,2026-09-22,17:30,18:00,0,30
777,8,2026-09-03,16:30,17:00,1,30
778,8,2026-09-12,11:30,12:00,1,30
779,8,2026-09-03,14:30,15:00,1,30
780,8,2026-09-23,18:00,18:30,1,30
781,8,2026-09-16,13:30,14:00,0,30
782,8,2026-09-22,14:30,15:00,0,30
783,8,2026-09-20,11:30,12:00,1,30
784,8,2026-09-30,18:00,18:30,1,30
785,8,2026-09-21,18:00,18:30,1,30
786,8,2026-09-19,18:00,18:30,1,30
787,8,2026-09-18,13:30,14:00,1,30
788,8,2026-09-21,16:00,16:30,1,30
789,8,2026-09-17,09:30,10:00,0,30
790,8,2026-09-02,17:30,18:00,0,30
791,8,2026-09-27,13:00,13:30,1,30
792,8,2026-09-15,14:00,14:30,1,30
793,8,2026-09-28,15:00,15:30,1,30
794,8,2026-09-15,12:30,13:00,1,30
795,8,2026-09-19,14:30,15:00,1,30
796,8,2026-09-25,16:30,17:00,1,30
797,8,2026-09-19,09:30,10:00,1,30
798,8,2026-09-27,17:00,17:30,1,30
799,8,2026-09-11,14:30,15:00,1,30
800,8,2026-09-04,13:30,14:00,0,30
801,9,2026-09-14,15:00,15:30,1,30
802,9,2026-09-10,12:00,12:30,0,30
803,9,2026-09-14,18:30,19:00,0,30
804,9,2026-09-21,16:30,17:00,0,30
805,9,2026-09-16,16:30,17:00,1,30
806,9,2026-09-09,10:00,10:30,1,30
807,9,2026-09-10,17:00,17:30,0,30
808,9,2026-09-04,11:30,12:00,1,30
809,9,2026-09-29,15:30,16:00,1,30
810,9,2026-09-09,17:00,17:30,1,30
811,9,2026-09-08,09:00,09:30,1,30
812,9,2026-09-29,12:00,12:30,1,30
813,9,2026-09-16,12:00,12:30,1,30
814,9,2026-09-13,09:00,09:30,1,30
815,9,2026-09-02,14:00,14:30,1,30
816,9,2026-09-05,18:00,18:30,1,30
817,9,2026-09-15,08:30,09:00,1,30
818,9,2026-09-30,14:00,14:30,0,30
819,9,2026-09-19,16:30,17:00,1,30
820,9,2026-10-01,14:00,14:30,1,30
821,9,2026-09-26,13:00,13:30,1,30
822,9,2026-09-08,18:30,19:00,1,30
823,9,2026-09-18,16:30,17:00,1,30
824,9,2026-10-01,13:00,13:30,1,30
825,9,2026-09-08,11:30,12:00,0,30
826,9,2026-09-19,16:30,17:00,1,30
827,9,2026-09-02,18:30,19:00,1,30
828,9,2026-09-30,16:30,17:00,1,30
829,9,2026-09-30,08:30,09:00,1,30
830,9,2026-09-13,11:00,11:30,0,30
831,9,2026-09-04,17:30,18:00,0,30
832,9,2026-09-29,09:30,10:00,1,30
833,9,2026-09-07,10:00,10:30,1,30
834,9,2026-09-05,13:00,13:30,1,30
835,9,2026-10-01,13:30,14:00,1,30
836,9,2026-09-02,15:00,15:30,1,30
837,9,2026-09-05,18:00,18:30,0,30
838,9,2026-09-30,14:30,15:00,1,30
839,9,2026-09-23,18:30,19:00,1,30
840,9,2026-09-15,16:00,16:30,1,30
841,9,2026-09-29,09:30,10:00,0,30
842,9,2026-09-19,12:00,12:30,0,30
843,9,2026-09-08,09:30,10:00,1,30
844,9,2026-09-12,11:00,11:30,0,30
845,9,2026-09-07,14:00,14:30,1,30
846,9,2026-09-25,14:30,15:00,1,30
847,9,2026-09-17,18:00,18:30,1,30
848,9,2026-09-11,16:00,16:30,0,30
849,9,2026-09-22,16:00,16:30,0,30
850,9,2026-09-07,11:30,12:00,1,30
851,9,2026-09-09,16:00,16:30,1,30
852,9,2026-09-13,16:30,17:00,1,30
853,9,2026-09-29,15:00,15:30,1,30
854,9,2026-09-27,18:30,19:00,1,30
855,9,2026-09-02,17:00,17:30,1,30
856,9,2026-09-03,10:00,10:30,1,30
857,9,2026-10-01,12:30,13:00,0,30
858,9,2026-09-28,14:00,14:30,1,30
859,9,2026-09-24,17:30,18:00,1,30
860,9,2026-09-06,14:30,15:00,1,30
861,9,2026-09-24,16:00,16:30,1,30
862,9,2026-09-02,12:00,12:30,1,30
863,9,2026-09-24,12:30,13:00,1,30
864,9,2026-09-23,14:30,15:00,1,30
865,9,2026-09-24,10:00,10:30,1,30
866,9,2026-09-24,10:00,10:30,0,30
867,9,2026-09-11,14:30,15:00,1,30
868,9,2026-09-02,12:30,13:00,1,30
869,9,2026-09-07,13:30,14:00,1,30
870,9,2026-09-20,09:00,09:30,1,30
871,9,2026-09-27,09:30,10:00,1,30
872,9,2026-09-02,09:30,10:00,1,30
873,9,2026-09-20,10:00,10:30,1,30
874,9,2026-09-15,10:30,11:00,0,30
875,9,2026-10-01,09:00,09:30,1,30
876,9,2026-09-16,09:30,10:00,0,30
877,9,2026-09-10,14:00,14:30,0,30
878,9,2026-09-07,13:00,13:30,1,30
879,9,2026-09-01,09:30,10:00,1,30
880,9,2026-09-14,11:00,11:30,0,30
881,9,2026-09-08,10:30,11:00,1,30
882,9,2026-09-24,17:30,18:00,0,30
883,9,2026-09-09,16:30,17:00,0,30
884,9,2026-09-28,17:30,18:00,1,30
885,9,2026-09-08,12:30,13:00,1,30
886,9,2026-09-05,13:00,13:30,1,30
887,9,2026-09-23,09:00,09:30,1,30
888,9,2026-09-20,08:00,08:30,1,30
889,9,2026-10-01,11:00,11:30,1,30
890,9,2026-09-28,15:30,16:00,1,30
891,9,2026-09-08,18:00,18:30,0,30
892,9,2026-09-13,15:30,16:00,0,30
893,9,2026-09-22,09:00,09:30,0,30
894,9,2026-09-02,13:30,14:00,0,30
895,9,2026-09-25,17:00,17:30,1,30
896,9,2026-09-07,18:00,18:30,1,30
897,9,2026-09-15,16:00,16:30,0,30
898,9,2026-09-23,14:00,14:30,1,30
899,9,2026-09-23,11:00,11:30,1,30
900,9,2026-09-27,16:00,16:30,1,30
901,10,2026-09-14,17:30,18:00,1,30
902,10,2026-09-13,12:00,12:30,1,30
903,10,2026-09-12,17:00,17:30,1,30
904,10,2026-09-21,14:30,15:00,1,30
905,10,2026-10-01,09:00,09:30,0,30
906,10,2026-09-07,17:30,18:00,0,30
907,10,2026-09-19,12:00,12:30,0,30
908,10,2026-09-12,17:00,17:30,1,30
909,10,2026-09-19,10:00,10:30,1,30
910,10,2026-09-22,13:00,13:30,0,30
911,10,2026-09-20,12:30,13:00,1,30
912,10,2026-09-04,12:30,13:00,1,30
913,10,2026-09-29,14:30,15:00,1,30
914,10,2026-09-26,11:00,11:30,0,30
915,10,2026-09-28,14:30,15:00,1,30
916,10,2026-09-21,13:00,13:30,1,30
917,10,2026-09-26,09:00,09:30,1,30
918,10,2026-09-22,08:00,08:30,1,30
919,10,2026-09-06,11:00,11:30,1,30
920,10,2026-09-06,14:00,14:30,0,30
921,10,2026-09-03,17:30,18:00,1,30
922,10,2026-09-01,11:30,12:00,1,30
923,10,2026-09-24,16:30,17:00,0,30
924,10,2026-09-02,13:30,14:00,0,30
925,10,2026-09-12,10:00,10:30,1,30
926,10,2026-09-10,11:30,12:00,0,30
927,10,2026-09-13,16:00,16:30,1,30
928,10,2026-09-19,11:00,11:30,1,30
929,10,2026-09-18,13:30,14:00,0,30
930,10,2026-09-02,08:00,08:30,0,30
931,10,2026-09-01,12:00,12:30,1,30
932,10,2026-09-01,12:00,12:30,1,30
933,10,2026-09-07,11:00,11:30,1,30
934,10,2026-09-27,14:30,15:00,1,30
935,10,2026-09-23,16:00,16:30,0,30
936,10,2026-09-12,11:00,11:30,1,30
937,10,2026-09-22,08:00,08:30,1,30
938,10,2026-09-17,10:30,11:00,0,30
939,10,2026-09-20,13:30,14:00,1,30
940,10,2026-09-30,15:00,15:30,1,30
941,10,2026-09-30,16:30,17:00,0,30
942,10,2026-09-26,14:30,15:00,0,30
943,10,2026-09-11,17:00,17:30,1,30
944,10,2026-09-17,17:30,18:00,0,30
945,10,2026-09-01,18:00,18:30,1,30
946,10,2026-09-13,17:00,17:30,0,30
947,10,2026-09-14,12:30,13:00,0,30
948,10,2026-09-27,09:00,09:30,0,30
949,10,2026-09-02,16:30,17:00,1,30
950,10,2026-09-13,11:30,12:00,0,30
951,10,2026-09-06,12:00,12:30,1,30
952,10,2026-09-03,17:00,17:30,1,30
953,10,2026-10-01,17:00,17:30,1,30
954,10,2026-09-13,08:00,08:30,1,30
955,10,2026-10-01,13:00,13:30,0,30
956,10,2026-09-30,17:30,18:00,1,30
957,10,2026-09-30,13:30,14:00,1,30
958,10,2026-09-27,16:00,16:30,0,30
959,10,2026-09-30,11:00,11:30,0,30
960,10,2026-09-06,15:00,15:30,1,30
961,10,2026-09-14,15:30,16:00,1,30
962,10,2026-09-04,08:30,09:00,1,30
963,10,2026-09-01,13:30,14:00,1,30
964,10,2026-09-11,08:00,08:30,1,30
965,10,2026-09-19,11:00,11:30,0,30
966,10,2026-09-24,13:30,14:00,0,30
967,10,2026-09-12,16:30,17:00,1,30
968,10,2026-09-26,13:30,14:00,1,30
969,10,2026-09-28,15:30,16:00,1,30
970,10,2026-09-30,09:00,09:30,1,30
971,10,2026-09-02,12:00,12:30,1,30
972,10,2026-09-27,15:00,15:30,1,30
973,10,2026-09-20,18:00,18:30,0,30
974,10,2026-09-29,09:00,09:30,0,30
975,10,2026-09-29,09:00,09:30,1,30
976,10,2026-09-02,11:30,12:00,0,30
977,10,2026-09-24,11:00,11:30,1,30
978,10,2026-09-04,18:30,19:00,1,30
979,10,2026-09-14,12:00,12:30,1,30
980,10,2026-09-27,17:00,17:30,1,30
981,10,2026-09-08,10:30,11:00,1,30
982,10,2026-10-01,08:30,09:00,1,30
983,10,2026-09-15,13:00,13:30,1,30
984,10,2026-09-12,16:00,16:30,1,30
985,10,2026-09-08,09:00,09:30,1,30
986,10,2026-09-14,11:30,12:00,0,30
987,10,2026-09-25,08:30,09:00,1,30
988,10,2026-09-12,11:30,12:00,0,30
989,10,2026-09-11,15:30,16:00,0,30
990,10,2026-09-06,16:30,17:00,1,30
991,10,2026-09-16,12:30,13:00,1,30
992,10,2026-09-18,12:00,12:30,1,30
993,10,2026-09-13,13:30,14:00,0,30
994,10,2026-10-01,08:30,09:00,1,30
995,10,2026-09-03,11:30,12:00,0,30
996,10,2026-09-26,15:00,15:30,1,30
997,10,2026-09-28,18:00,18:30,0,30
998,10,2026-09-17,11:30,12:00,0,30
999,10,2026-09-12,09:30,10:00,0,30
1000,10,2026-09-04,11:00,11:30,1,30
1001,11,2026-09-29,12:30,13:00,0,30
1002,11,2026-09-20,12:00,12:30,0,30
1003,11,2026-09-26,08:00,08:30,0,30
1004,11,2026-09-05,09:30,10:00,1,30
1005,11,2026-09-06,16:30,17:00,0,30
1006,11,2026-09-02,15:30,16:00,1,30
1007,11,2026-09-16,18:00,18:30,1,30
1008,11,2026-09-15,13:00,13:30,1,30
1009,11,2026-09-08,16:30,17:00,0,30
1010,11,2026-09-26,08:30,09:00,1,30
1011,11,2026-09-28,16:00,16:30,1,30
1012,11,2026-09-21,11:30,12:00,1,30
1013,11,2026-09-24,12:30,13:00,1,30
1014,11,2026-09-02,12:00,12:30,1,30
1015,11,2026-09-05,12:30,13:00,1,30
1016,11,2026-09-25,10:30,11:00,1,30
1017,11,2026-09-10,08:00,08:30,1,30
1018,11,2026-09-13,08:00,08:30,0,30
1019,11,2026-09-23,12:00,12:30,0,30
1020,11,2026-09-14,13:00,13:30,1,30
1021,11,2026-09-07,08:30,09:00,1,30
1022,11,2026-09-15,14:30,15:00,1,30
1023,11,2026-09-26,18:30,19:00,1,30
1024,11,2026-09-22,09:30,10:00,1,30
1025,11,2026-09-01,12:00,12:30,0,30
1026,11,2026-09-05,14:30,15:00,1,30
1027,11,2026-09-18,08:00,08:30,1,30
1028,11,2026-09-11,13:30,14:00,0,30
1029,11,2026-09-03,14:30,15:00,0,30
1030,11,2026-09-24,11:00,11:30,1,30
1031,11,2026-09-04,09:30,10:00,1,30
1032,11,2026-09-01,11:30,12:00,1,30
1033,11,2026-09-07,10:30,11:00,0,30
1034,11,2026-09-28,16:30,17:00,1,30
1035,11,2026-09-12,13:30,14:00,1,30
1036,11,2026-09-28,08:30,09:00,0,30
1037,11,2026-09-20,09:30,10:00,1,30
1038,11,2026-09-07,09:30,10:00,1,30
1039,11,2026-09-06,11:00,11:30,1,30
1040,11,2026-09-20,13:00,13:30,1,30
1041,11,2026-09-11,10:00,10:30,1,30
1042,11,2026-09-15,16:00,16:30,0,30
1043,11,2026-09-20,16:00,16:30,1,30
1044,11,2026-09-20,18:30,19:00,1,30
1045,11,2026-09-26,11:30,12:00,1,30
1046,11,2026-09-15,18:30,19:00,0,30
1047,11,2026-09-18,16:30,17:00,1,30
1048,11,2026-09-24,09:00,09:30,1,30
1049,11,2026-09-06,16:30,17:00,1,30
1050,11,2026-09-28,09:30,10:00,1,30
1051,11,2026-10-01,11:30,12:00,1,30
1052,11,2026-09-27,18:30,19:00,1,30
1053,11,2026-09-05,16:30,17:00,0,30
1054,11,2026-09-26,16:30,17:00,1,30
1055,11,2026-09-15,08:00,08:30,1,30
1056,11,2026-09-15,14:30,15:00,0,30
1057,11,2026-09-04,11:00,11:30,1,30
1058,11,2026-09-06,12:30,13:00,1,30
1059,11,2026-09-04,11:00,11:30,1,30
1060,11,2026-09-25,11:30,12:00,0,30
1061,11,2026-09-24,10:30,11:00,0,30
1062,11,2026-09-03,11:30,12:00,0,30
1063,11,2026-09-24,09:00,09:30,1,30
1064,11,2026-09-13,18:30,19:00,0,30
1065,11,2026-09-19,12:00,12:30,0,30
1066,11,2026-09-12,09:00,09:30,1,30
1067,11,2026-09-15,14:00,14:30,1,30
1068,11,2026-09-08,08:30,09:00,1,30
1069,11,2026-09-21,15:30,16:00,1,30
1070,11,2026-09-17,11:00,11:30,0,30
1071,11,2026-09-25,15:30,16:00,1,30
1072,11,2026-09-07,08:30,09:00,1,30
1073,11,2026-09-26,18:30,19:00,1,30
1074,11,2026-09-18,08:30,09:00,1,30
1075,11,2026-09-24,15:00,15:30,0,30
1076,11,2026-09-14,11:30,12:00,1,30
1077,11,2026-09-04,12:00,12:30,1,30
1078,11,2026-09-26,18:30,19:00,0,30
1079,11,2026-09-08,09:30,10:00,1,30
1080,11,2026-09-16,08:00,08:30,0,30
1081,11,2026-09-21,13:00,13:30,1,30
1082,11,2026-09-02,13:00,13:30,1,30
1083,11,2026-09-03,11:00,11:30,0,30
1084,11,2026-09-01,17:30,18:00,1,30
1085,11,2026-09-10,08:00,08:30,1,30
1086,11,2026-09-14,08:30,09:00,1,30
1087,11,2026-09-15,13:00,13:30,1,30
1088,11,2026-09-27,13:00,13:30,0,30
1089,11,2026-09-03,18:00,18:30,0,30
1090,11,2026-09-19,15:00,15:30,0,30
1091,11,2026-09-08,13:30,14:00,1,30
1092,11,2026-09-22,14:30,15:00,0,30
1093,11,2026-09-11,18:30,19:00,1,30
1094,11,2026-09-18,15:30,16:00,0,30
1095,11,2026-09-11,14:30,15:00,1,30
1096,11,2026-09-24,17:30,18:00,1,30
1097,11,2026-09-20,12:00,12:30,0,30
1098,11,2026-09-23,14:30,15:00,0,30
1099,11,2026-09-13,11:30,12:00,0,30
1100,11,2026-09-02,16:00,16:30,1,30
1101,12,2026-09-10,13:00,13:30,1,30
1102,12,2026-09-26,16:00,16:30,0,30
1103,12,2026-09-14,16:00,16:30,1,30
1104,12,2026-09-23,18:00,18:30,0,30
1105,12,2026-09-26,11:30,12:00,1,30
1106,12,2026-09-01,14:00,14:30,1,30
1107,12,2026-09-13,12:30,13:00,1,30
1108,12,2026-09-03,14:30,15:00,1,30
1109,12,2026-09-17,13:30,14:00,1,30
1110,12,2026-09-16,15:00,15:30,1,30
1111,12,2026-09-16,16:30,17:00,1,30
1112,12,2026-09-04,16:30,17:00,1,30
1113,12,2026-09-11,18:00,18:30,1,30
1114,12,2026-09-03,17:00,17:30,1,30
1115,12,2026-09-19,13:30,14:00,1,30
1116,12,2026-09-22,09:00,09:30,1,30
1117,12,2026-09-10,11:30,12:00,1,30
1118,12,2026-09-18,10:00,10:30,1,30
1119,12,2026-09-07,12:00,12:30,1,30
1120,12,2026-09-23,16:30,17:00,1,30
1121,12,2026-09-28,16:00,16:30,1,30
1122,12,2026-09-21,09:00,09:30,1,30
1123,12,2026-09-18,10:00,10:30,0,30
1124,12,2026-09-20,16:00,16:30,1,30
1125,12,2026-09-11,15:30,16:00,0,30
1126,12,2026-09-12,16:00,16:30,1,30
1127,12,2026-09-08,15:00,15:30,1,30
1128,12,2026-10-01,18:00,18:30,1,30
1129,12,2026-09-28,16:30,17:00,1,30
1130,12,2026-09-08,12:00,12:30,0,30
1131,12,2026-09-08,09:30,10:00,0,30
1132,12,2026-09-10,17:00,17:30,0,30
1133,12,2026-09-18,17:00,17:30,1,30
1134,12,2026-09-13,13:00,13:30,1,30
1135,12,2026-09-10,16:00,16:30,1,30
1136,12,2026-09-17,12:00,12:30,1,30
1137,12,2026-09-27,14:00,14:30,1,30
1138,12,2026-09-22,11:30,12:00,1,30
1139,12,2026-09-04,14:30,15:00,1,30
1140,12,2026-09-09,10:30,11:00,0,30
1141,12,2026-09-08,15:00,15:30,1,30
1142,12,2026-09-17,08:00,08:30,1,30
1143,12,2026-09-29,08:30,09:00,1,30
1144,12,2026-09-14,08:00,08:30,0,30
1145,12,2026-09-11,13:00,13:30,1,30
1146,12,2026-09-13,11:00,11:30,1,30
1147,12,2026-09-01,09:00,09:30,1,30
1148,12,2026-09-27,09:30,10:00,0,30
1149,12,2026-09-20,08:00,08:30,1,30
1150,12,2026-09-28,13:30,14:00,1,30
1151,12,2026-09-03,11:00,11:30,0,30
1152,12,2026-09-07,08:00,08:30,1,30
1153,12,2026-09-27,14:30,15:00,0,30
1154,12,2026-09-08,11:00,11:30,1,30
1155,12,2026-09-17,08:00,08:30,0,30
1156,12,2026-09-15,14:00,14:30,0,30
1157,12,2026-09-26,16:00,16:30,1,30
1158,12,2026-09-07,16:00,16:30,1,30
1159,12,2026-09-27,15:30,16:00,0,30
1160,12,2026-09-02,14:00,14:30,1,30
1161,12,2026-09-12,13:30,14:00,1,30
1162,12,2026-09-25,15:00,15:30,1,30
1163,12,2026-09-29,09:00,09:30,1,30
1164,12,2026-09-02,18:00,18:30,1,30
1165,12,2026-09-08,15:30,16:00,1,30
1166,12,2026-09-09,15:00,15:30,1,30
1167,12,2026-09-01,11:00,11:30,0,30
1168,12,2026-09-22,08:30,09:00,1,30
1169,12,2026-09-07,08:30,09:00,1,30
1170,12,2026-09-12,14:00,14:30,1,30
1171,12,2026-09-10,15:30,16:00,0,30
1172,12,2026-09-26,10:00,10:30,0,30
1173,12,2026-09-11,11:00,11:30,1,30
1174,12,2026-09-08,12:30,13:00,1,30
1175,12,2026-10-01,15:30,16:00,1,30
1176,12,2026-09-06,11:00,11:30,1,30
1177,12,2026-09-09,18:00,18:30,1,30
1178,12,2026-09-18,09:00,09:30,1,30
1179,12,2026-09-12,09:30,10:00,1,30
1180,12,2026-09-05,13:30,14:00,0,30
1181,12,2026-09-04,18:30,19:00,1,30
1182,12,2026-09-24,18:00,18:30,1,30
1183,12,2026-09-25,12:30,13:00,1,30
1184,12,2026-09-03,13:00,13:30,0,30
1185,12,2026-09-19,08:00,08:30,1,30
1186,12,2026-09-13,11:00,11:30,1,30
1187,12,2026-09-10,15:30,16:00,1,30
1188,12,2026-09-10,10:00,10:30,1,30
1189,12,2026-09-12,08:00,08:30,1,30
1190,12,2026-09-06,12:30,13:00,1,30
1191,12,2026-09-21,09:30,10:00,0,30
1192,12,2026-09-20,13:30,14:00,1,30
1193,12,2026-09-19,14:30,15:00,1,30
1194,12,2026-09-30,08:30,09:00,1,30
1195,12,2026-09-22,16:30,17:00,1,30
1196,12,2026-09-13,14:30,15:00,1,30
1197,12,2026-09-07,17:00,17:30,1,30
1198,12,2026-09-15,16:30,17:00,1,30
1199,12,2026-09-08,15:30,16:00,1,30
1200,12,2026-09-13,11:00,11:30,1,30
1201,13,2026-09-10,15:00,15:30,1,30
1202,13,2026-09-16,08:00,08:30,1,30
1203,13,2026-09-09,09:30,10:00,1,30
1204,13,2026-09-04,11:00,11:30,1,30
